formatted_date;mean_2m_air_temperature; minimum_2m_air_temperature; maximum_2m_air_temperature;total_precipitation;surface_pressure
15/01/1980;294,604686;291,3243652;298,3620311;0,00885618;91252,86838
16/01/1980;294,7198467;291,4047776;299,8409219;0,006833649;91236,00026
17/01/1980;294,6759495;291,4836174;298,3530748;0,007841215;91223,11381
18/01/1980;294,6432394;291,3526564;298,8543056;0,006939472;91250,60904
19/01/1980;294,9533384;291,513167;299,131932;0,004650016;91300,5199
20/01/1980;294,9971969;291,5096692;299,4501672;0,002836925;91202,56199
21/01/1980;295,2090749;292,5507678;298,2224015;0,003152674;91132,60574
22/01/1980;295,7482959;291,903455;300,854059;0,001624734;91070,8014
23/01/1980;296,3140269;293,1912764;301,0473212;0,003666966;91101,57282
24/01/1980;296,3372007;293,362526;299,7685099;0,00466861;91137,06066
25/01/1980;296,4347222;292,9350552;301,1757255;0,001346337;90986,39085
26/01/1980;296,9453142;292,7747024;301,6330233;0,001857588;90907,82417
27/01/1980;296,2510633;292,343265;300,9878886;0,005359895;90976,77834
28/01/1980;296,0149695;292,9391508;300,3327164;0,002406178;90967,10506
29/01/1980;295,8751553;292,4650185;299,8020992;0,00493275;90952,00959
30/01/1980;295,6672715;292,5703336;299,0648193;0,009665459;90950,07487
31/01/1980;294,9288854;291,3435143;298,4403079;0,01263683;90985,36872
1/02/1980;294,7317222;291,9671782;298,2992674;0,007883867;90903,69906
2/02/1980;294,8963604;292,1025134;298,3209201;0,001810133;90934,31082
3/02/1980;294,9175577;292,3870683;297,5956249;0,010005013;91043,35431
4/02/1980;294,4204058;292,345364;297,4204411;0,008313113;91196,94015
5/02/1980;294,4904431;291,450203;298,8306981;0,004803813;91100,60999
6/02/1980;294,993698;291,0683247;299,5876405;0,004134773;91040,37697
7/02/1980;295,3195813;291,8062448;299,8486936;0,004432268;90968,64354
8/02/1980;295,4779372;291,583824;300,3603908;0,002628225;90957,58198
9/02/1980;295,8308645;292,3407506;300,3224854;0,004808556;90912,66784
10/02/1980;295,7644994;292,7242352;300,172491;0,004037935;90874,53518
11/02/1980;296,1721522;292,0764439;300,9074908;0,002319278;90928,83264
12/02/1980;296,4083852;292,9981431;300,8009858;0,002774816;90936,46005
13/02/1980;296,512569;292,2587378;301,4034751;0,001621294;91026,04027
14/02/1980;296,4871417;292,6574661;301,0345821;0,00297127;91086,98275
15/02/1980;296,0481422;291,2604536;300,5638551;0,003981301;91076,73988
16/02/1980;295,673855;292,3984536;299,2704792;0,008785435;91065,94964
17/02/1980;295,0811955;292,5842243;298,5341447;0,014265261;91266,42288
18/02/1980;295,7672839;292,5392664;300,2909273;0,007730413;91323,37976
19/02/1980;295,7836125;292,6638311;300,0878384;0,009448723;91305,75833
20/02/1980;295,4548612;291,9108644;300,1961508;0,01022856;91204,94791
21/02/1980;295,604105;292,4509434;299,2847623;0,015713805;91234,53194
22/02/1980;295,2685289;291,4943128;300,5592207;0,005615084;91250,75228
23/02/1980;295,5570947;291,5619326;300,4085859;0,007154166;91218,5717
24/02/1980;296,1771617;292,5684073;300,4837879;0,004147676;91187,58387
25/02/1980;296,0274349;290,5065864;300,5206651;0,004086589;91151,53733
26/02/1980;296,0025686;291,962065;300,4172096;0,006256062;91185,54387
27/02/1980;295,8692637;291,4312837;301,1633968;0,001110429;91187,26611
28/02/1980;296,1780647;291,2804456;300,9792085;0,003679148;91093,27054
29/02/1980;296,1655254;291,4921816;300,7026593;0,003351298;91106,63491
1/03/1980;295,9738748;291,1328578;301,4680323;0,002539031;91110,79923
2/03/1980;295,9178434;292,4024248;300,6484969;0,004240374;91133,156
3/03/1980;295,5639532;291,7721184;299,973822;0,003028876;91226,30138
4/03/1980;295,6758629;292,1334789;300,4377577;0,00391289;91194,51048
5/03/1980;295,7325631;291,9868163;300,1162326;0,007797469;91201,24701
6/03/1980;296,1357274;292,322049;301,1032404;0,00352214;91157,04405
7/03/1980;296,4437199;292,2835972;300,6451724;0,001813361;91013,78546
8/03/1980;296,557437;292,7634449;300,9534945;0,003393776;90876,46393
9/03/1980;296,7217523;292,4645893;301,0989878;0,0024611;90810,13009
10/03/1980;296,3837717;292,5420951;301,1537443;0,003110708;90824,9866
11/03/1980;297,082551;292,7542144;301,7117436;0,003778719;90886,90621
12/03/1980;296,6189914;292,5725773;302,4333332;0,004679191;90835,21508
13/03/1980;296,7949299;292,2338655;302,220741;0,004291144;90809,8533
14/03/1980;296,3119054;292,3154774;301,027168;0,005062419;90868,07188
15/03/1980;296,259066;292,4718194;301,4267872;0,006257693;90893,4302
16/03/1980;296,0866263;292,1911722;301,3298117;0,005553947;90901,57298
17/03/1980;296,4648305;292,607342;301,3988653;0,00885244;90947,77161
18/03/1980;295,8287572;292,6693296;299,7024926;0,010988569;91042,82623
19/03/1980;295,4191971;292,5959239;299,5639193;0,012683401;91098,01051
20/03/1980;295,7688354;291,7553669;300,4686363;0,003099503;91059,66037
21/03/1980;296,3732921;292,0829551;301,6486186;0,001747217;90938,18365
22/03/1980;295,9584137;292,7903401;299,5853321;0,005223964;90969,05483
23/03/1980;296,082377;292,6249595;300,4020984;0,003628338;90984,81207
24/03/1980;296,816573;292,8301364;301,1216303;0,003000171;90868,34652
25/03/1980;296,5014601;293,3498143;300,2252209;0,006742431;90954,11256
26/03/1980;296,9379757;293,0877649;302,3018162;0,003209639;90926,33184
27/03/1980;297,8127164;294,032553;303,0671084;0,004000112;90803,5367
28/03/1980;298,2858825;294,2313415;303,1777901;0,003311177;90826,43404
29/03/1980;298,2147091;294,753427;302,1190126;0,005169317;90813,85407
30/03/1980;296,1388734;293,2426409;300,1283974;0,015734619;90892,70106
31/03/1980;296,7047443;292,2279555;302,7276175;0,004736815;90954,8795
1/04/1980;297,1817253;292,7154182;302,1235733;0,008561113;90901,1148
2/04/1980;296,182054;292,5239948;300,045326;0,028333996;91113,95426
3/04/1980;295,8532876;292,3538038;300,1765152;0,010423584;91197,16321
4/04/1980;295,9379035;291,7931821;301,0901021;0,006307822;91154,27143
5/04/1980;295,7625034;292,4348978;300,1416005;0,010393378;91065,82842
6/04/1980;295,7821374;292,8591961;300,2244907;0,01143569;91058,68208
7/04/1980;294,973752;292,1255246;299,5288434;0,016627677;91102,05848
8/04/1980;295,5857387;292,5831298;300,7172919;0,01116714;91150,17334
9/04/1980;296,0127773;291,7984915;300,5373415;0,007800358;91040,25003
10/04/1980;295,6573799;292,6158075;300,3965319;0,008202283;91086,06232
11/04/1980;295,4670678;292,0757135;299,4475359;0,007917566;91190,49133
12/04/1980;296,0056806;291,6902633;300,8346947;0,004681989;91218,49273
13/04/1980;296,1161224;292,6064398;300,6118914;0,008867677;91095,90705
14/04/1980;296,1348318;292,3475735;300,7693014;0,005406102;91134,89605
15/04/1980;296,3312202;293,1901428;300,2745763;0,004324827;91134,57045
16/04/1980;296,748735;292,7454082;302,6790293;0,004928731;90994,8434
17/04/1980;296,6680648;293,3741162;300,9702872;0,009385535;90887,42969
18/04/1980;296,4771079;292,692852;301,8366517;0,009889884;90841,27904
19/04/1980;297,3993105;293,9458676;302,3611126;0,006993553;90809,5002
20/04/1980;296,194735;293,1090591;299,7879317;0,026182811;90879,17146
21/04/1980;296,1750065;293,5085718;299,3801496;0,013291401;90936,99042
22/04/1980;295,6353506;292,5152015;299,6601775;0,01291796;91034,90254
23/04/1980;295,5589656;293,0657418;299,1618816;0,026833862;91138,30759
24/04/1980;295,6427072;292,9460214;298,8819794;0,020416025;91081,64711
25/04/1980;295,6165659;292,6002634;299,685842;0,016309937;91044,83114
26/04/1980;295,5656248;292,7737918;299,9405803;0,015800742;91055,51908
27/04/1980;296,7393694;292,1009947;302,0684479;0,005555787;91051,27919
28/04/1980;296,7676568;293,2834709;300,9633862;0,00837364;91085,44958
29/04/1980;295,5443343;293,1371544;297,983459;0,017662125;91150,25726
30/04/1980;296,0170944;292,7437827;300,5885421;0,007132207;91102,18934
1/05/1980;295,8755521;292,5201946;299,473784;0,017705297;91119,86174
2/05/1980;295,3406975;292,2423998;298,3586846;0,008299615;91208,0961
3/05/1980;295,9115564;292,2636203;300,3472284;0,011354737;91195,82899
4/05/1980;296,8930946;293,2386368;301,7987201;0,004898152;91062,46363
5/05/1980;296,6782258;293,1254865;301,1263351;0,013117736;91017,76359
6/05/1980;295,5920702;292,4953024;299,9608877;0,026108442;91121,84036
7/05/1980;295,8539145;292,4726132;300,4020986;0,017701235;91196,03211
8/05/1980;295,0983623;292,1567189;298,1481345;0,012990935;91182,98226
9/05/1980;295,9477116;292,966753;299,8770367;0,008549995;91212,5483
10/05/1980;296,2177511;292,5169968;300,6422271;0,005156326;91131,37112
11/05/1980;296,7465423;293,0647478;301,9366176;0,003164372;91018,15997
12/05/1980;297,0350611;293,186;301,517807;0,009569318;90988,7134
13/05/1980;296,2215464;293,20761;299,6253876;0,015660254;90976,53023
14/05/1980;294,9760056;293,027897;296,9201923;0,019938624;91060,20435
15/05/1980;295,038458;292,2960701;298,4343023;0,012065537;91112,05834
16/05/1980;296,2167154;292,3378171;301,6655176;0,006622471;91131,48389
17/05/1980;296,3614304;292,5105644;300,3147312;0,012239951;91093,78796
18/05/1980;295,5770525;292,7053988;299,0074346;0,017104256;91165,69914
19/05/1980;296,0889359;292,8215686;300,5201889;0,00978409;91104,06396
20/05/1980;296,2457992;292,5369209;300,7499992;0,006398094;90944,57257
21/05/1980;296,7337332;293,3921493;301,1857913;0,012638902;91008,50411
22/05/1980;295,6885701;292,6398305;299,4408063;0,021082539;91185,72956
23/05/1980;295,5588725;291,9365138;299,6954812;0,020356623;91295,31278
24/05/1980;295,6090497;293,0259847;299,2539069;0,017873342;91190,85692
25/05/1980;295,586298;292,9907854;299,0106418;0,010895949;91015,88841
26/05/1980;295,0515261;292,300293;299,4308323;0,015907857;91060,20547
27/05/1980;295,6836662;292,5934856;299,5869202;0,005441124;91158,97926
28/05/1980;296,5177232;292,4077016;300,9329392;0,010776884;91105,20321
29/05/1980;296,2634989;292,540079;300,234731;0,012929011;91036,59047
30/05/1980;295,5180177;291,9462542;299,965989;0,015125598;91035,04681
31/05/1980;295,4637286;292,1385046;299,5525252;0,035239369;91036,61846
1/06/1980;294,856074;292,277842;297,3317161;0,022283427;91104,3822
2/06/1980;295,2460009;292,7895816;298,5048976;0,010669252;91186,05485
3/06/1980;296,05251;292,0917838;301,2473424;0,006568587;91172,47262
4/06/1980;296,3464629;292,6158568;300,9272389;0,006099145;91090,83564
5/06/1980;296,2550415;292,8406984;300,3506534;0,009323399;91052,43552
6/06/1980;296,1671385;292,2848005;300,6562613;0,016645568;91000,42147
7/06/1980;296,618687;293,0080235;300,703121;0,009206601;90957,03793
8/06/1980;296,4771547;292,5130586;300,9300283;0,010492316;90888,34306
9/06/1980;296,1158833;293,0239187;299,8472333;0,029782399;90881,0361
10/06/1980;295,2744259;292,5889856;297,9044289;0,028523341;91003,32734
11/06/1980;295,6170153;293,1978917;298,7063293;0,026275853;91213,73324
12/06/1980;295,0930828;292,4384601;298,859582;0,028347762;91225,94247
13/06/1980;295,4189846;291,909215;299,8642231;0,007168705;91153,01856
14/06/1980;296,9951795;292,285044;301,8855957;0,002030032;91046,66151
15/06/1980;297,3372114;292,9956829;302,1768535;0,004604898;90952,67755
16/06/1980;297,6371254;293,2219369;302,4420961;0,006588455;91062,28979
17/06/1980;297,228398;293,5097681;301,8633014;0,0097162;91151,64287
18/06/1980;296,8677479;292,9724837;300,6534498;0,01326124;91135,23162
19/06/1980;296,035081;292,0012571;299,3681826;0,017746506;91175,89726
20/06/1980;294,7761672;292,4127071;297,4886373;0,022671931;91357,32688
21/06/1980;295,5558325;292,2302992;300,6495504;0,009597242;91305,77954
22/06/1980;296,2619095;292,4253444;300,8135496;0,009052111;91172,82156
23/06/1980;295,9821486;292,5154886;300,4897576;0,010371828;91196,14249
24/06/1980;296,3736544;292,6311383;300,9924248;0,005795109;91162,71195
25/06/1980;296,9150249;293,6985809;300,4416293;0,008695287;91132,00416
26/06/1980;296,8825355;293,534852;300,6406316;0,008358036;91113,36056
27/06/1980;296,648928;292,8198161;300,8485323;0,00480753;91058,81895
28/06/1980;296,8447003;292,7074416;301,4726331;0,00529164;90974,33845
29/06/1980;297,1955406;293,790588;301,679891;0,011558796;90984,76354
30/06/1980;296,6379239;292,3265557;300,7596695;0,0110086;91109,96139
1/07/1980;296,4115437;292,3036823;300,5856415;0,007216811;91187,2302
2/07/1980;296,1472823;292,1468227;301,1118981;0,005853951;91217,67675
3/07/1980;296,055209;292,0240812;301,1782771;0,006057486;91138,60218
4/07/1980;296,9104005;291,4961681;302,3369941;0,002839128;90992,59304
5/07/1980;297,5196784;292,7276955;302,7508929;0,001884072;90861,21789
6/07/1980;297,4781419;293,1356103;301,6163116;0,004412793;90824,51312
7/07/1980;296,5558556;292,8243654;300,3200215;0,011741135;90999,68042
8/07/1980;296,4352206;292,467868;301,1584632;0,013544698;91113,82454
9/07/1980;295,5380307;292,3045021;299,0670661;0,014509171;91140,64349
10/07/1980;294,9215291;291,7802495;299,122585;0,02362021;91189,38466
11/07/1980;295,0649604;291,9576375;299,1643716;0,012567582;91221,53948
12/07/1980;295,882577;291,1339542;300,5160248;0,009780694;91168,59484
13/07/1980;296,0093832;292,0412986;300,5022934;0,008532373;91120,07649
14/07/1980;295,7732608;291,9427583;300,1965618;0,009972347;91106,25179
15/07/1980;296,2125137;292,9137261;300,9259144;0,011665828;91145,75147
16/07/1980;295,7223255;292,1151957;300,4534389;0,007963148;91152,55364
17/07/1980;296,5920626;292,4939324;301,4534474;0,007913405;91071,47739
18/07/1980;296,1486801;292,2282699;300,5359383;0,007222813;91122,7327
19/07/1980;296,5751617;292,6542182;301,2509433;0,007499511;91076,01253
20/07/1980;296,5426799;292,3366178;301,1464445;0,009249584;90949,36189
21/07/1980;296,0504152;292,6162094;299,4029105;0,014347532;90992,17377
22/07/1980;295,5368226;292,2952045;300,4495671;0,011018601;91136,72521
23/07/1980;295,2082536;292,3344133;299,3115767;0,013430308;91197,98941
24/07/1980;294,8363702;291,5468178;299,2355878;0,010692276;91246,99646
25/07/1980;295,087461;292,199385;300,1180962;0,011166335;91266,43258
26/07/1980;295,7187206;291,6010593;300,5958979;0,008731114;91153,40616
27/07/1980;295,990011;292,4484145;300,8790135;0,009853957;90982,81539
28/07/1980;295,1355436;292,4463162;299,8742771;0,016896774;91075,61194
29/07/1980;295,461757;291,6998009;300,55656;0,012383988;91131,1379
30/07/1980;296,2118446;292,4012459;301,377928;0,005629757;91026,30152
31/07/1980;296,2375995;292,9159475;300,7564686;0,019107714;91007,04288
1/08/1980;295,6395506;292,219523;300,4081769;0,014631005;91152,64785
2/08/1980;295,8275433;292,4110594;300,0954415;0,007228713;91313,79669
3/08/1980;295,8153423;291,8550489;300,688501;0,008770822;91207,48866
4/08/1980;295,2390744;291,2289024;299,3742871;0,014060644;91055,15749
5/08/1980;295,4525722;291,9841163;300,3291969;0,011069809;91014,2622
6/08/1980;295,4428414;291,9878528;299,4460749;0,011530104;91042,91861
7/08/1980;294,7588753;292,4125206;298,0623923;0,015875711;91108,79014
8/08/1980;294,7163887;292,3172732;298,3482843;0,01965134;91112,33939
9/08/1980;294,9823198;291,0235887;299,9919208;0,010179448;91101,83691
10/08/1980;295,7559781;291,5654371;300,3105161;0,00677708;91095,54039
11/08/1980;296,3142239;292,0172287;301,956453;0,006226287;91097,74526
12/08/1980;296,5574733;292,2546306;302,230017;0,00654556;91075,56328
13/08/1980;295,8951417;291,0195074;302,1366452;0,008942136;91106,71
14/08/1980;296,3318468;292,9051893;300,9065362;0,008998868;91081,64066
15/08/1980;296,0128287;292,0051125;300,6496884;0,007818591;91082,0261
16/08/1980;295,1778202;292,6423537;298,3845354;0,013156572;91113,82982
17/08/1980;295,4274961;291,6207939;301,0886331;0,004385232;91247,18756
18/08/1980;295,517434;291,1996228;299,4283746;0,015789437;91232,98786
19/08/1980;294,6895483;291,6246144;299,2450603;0,020701938;91208,16723
20/08/1980;295,0444845;292,3139878;299,8332549;0,025936086;91164,17242
21/08/1980;294,9537549;291,4820166;300,1053732;0,014555374;91140,33371
22/08/1980;295,0524778;291,2472723;299,5351972;0,009716568;91153,23451
23/08/1980;295,8583962;291,8710697;301,4194445;0,005254847;91218,09797
24/08/1980;296,4774725;291,6927071;302,0269842;0,002247678;91068,65652
25/08/1980;297,1313008;292,6396042;302,8519549;0,00360436;90986,38537
26/08/1980;296,8139712;292,0537051;301,9653568;0,008691827;90970,98053
27/08/1980;296,5901628;292,2325537;301,9994521;0,008504446;91042,96703
28/08/1980;296,472306;292,561406;301,3532775;0,011764179;91206,65438
29/08/1980;295,551853;292,1078615;299,6523422;0,022898754;91329,26336
30/08/1980;295,1757577;291,0318264;299,8416204;0,009123549;91340,17395
31/08/1980;295,2836875;291,4303742;300,0991194;0,010933695;91206,04058
1/09/1980;295,0141027;291,465845;299,2638305;0,011995657;91161,97897
2/09/1980;295,1387764;291,731242;300,6328155;0,014408724;91133,61274
3/09/1980;295,3323497;292,1630958;299,8029694;0,014319287;91146,07203
4/09/1980;296,1473024;291,8326519;300,980381;0,00724219;91085,34192
5/09/1980;295,9229455;292,6507005;299,7801195;0,011591905;91076,20018
6/09/1980;296,0653657;291,9260981;301,0297484;0,009097776;91080,2695
7/09/1980;296,6130002;292,986191;301,2730165;0,01279114;91067,18465
8/09/1980;296,6245837;292,3767568;301,4268634;0,006150747;91098,45384
9/09/1980;295,826528;292,510722;300,7225669;0,012166563;91093,55981
10/09/1980;296,3673246;292,6238312;301,2914546;0,005632225;91121,16452
11/09/1980;296,4171275;292,5489438;301,5805439;0,004920938;91025,08076
12/09/1980;296,5496117;292,5152849;301,5884351;0,009808817;91054,65492
13/09/1980;296,5157832;292,1607557;301,7876448;0,006427153;91108,79397
14/09/1980;295,7307183;292,3461635;300,0664402;0,011700755;91005,08696
15/09/1980;294,7606951;292,6610364;297,6216029;0,01897798;90943,93512
16/09/1980;294,6605911;292,4830174;298,3774121;0,0221227;91085,96365
17/09/1980;295,6052758;292,0579431;301,0402736;0,009072096;91155,34405
18/09/1980;295,3712426;291,5764197;300,2921231;0,011217413;91144,69475
19/09/1980;294,7451716;292,1014469;298,1916025;0,021510109;91071,17131
20/09/1980;295,2838499;291,6181836;299,864678;0,00943517;91078,05736
21/09/1980;295,2441132;292,1419783;299,3446786;0,013015389;91120,80027
22/09/1980;294,9452593;292,0091675;298,7540392;0,010292925;91244,68976
23/09/1980;295,8380199;291,9274314;300,5805272;0,006719098;91178,72415
