formatted_date;temperature_2m; temperature_2m_min; temperature_2m_max;total_precipitation_sum;surface_pressure
18/07/2021;294,8311964;291,5484134;299,1794784;0,010284363;90527,96828
19/07/2021;295,4128635;291,3246209;300,9699226;0,003814774;90514,98563
20/07/2021;296,2592026;291,8296395;301,5305233;0,004804019;90342,91264
21/07/2021;296,1963897;291,8388388;301,4399116;0,003715754;90350,43454
22/07/2021;296,1225518;292,4826209;300,981859;0,007615406;90456,63793
23/07/2021;295,8857051;292,3127003;300,4971599;0,008318744;90538,89099
24/07/2021;294,2279349;292,3101709;296,6615713;0,033612364;90604,90166
25/07/2021;293,2538492;291,8036939;295,6105765;0,027254593;90692,13552
26/07/2021;294,0758668;291,3801774;298,3131616;0,004851021;90666,1371
27/07/2021;293,7614675;291,6718744;297,1182935;0,020387728;90704,34217
28/07/2021;294,7714614;291,0916391;300,1542186;0,00244469;90546,63627
29/07/2021;295,4591;292,0472635;300,1596348;0,00809992;90415,52367
30/07/2021;295,1262459;291,7230355;299,9338625;0,009599003;90503,10895
31/07/2021;296,0478707;291,7842206;301,9449672;0,004949748;90511,40833
1/08/2021;295,9150996;292,1358424;300,6366391;0,008359364;90495,75605
2/08/2021;295,3518037;292,0896067;299,7962136;0,008424273;90621,47201
3/08/2021;294,6691297;291,6423578;298,7065565;0,013312654;90652,35456
4/08/2021;295,3622954;291,745207;300,3820743;0,004167515;90681,21997
5/08/2021;295,6843204;291,8478331;301,0955623;0,01062837;90639,1753
6/08/2021;295,336523;291,6014415;300,0925126;0,011987211;90620,22311
7/08/2021;294,8432233;291,7119334;299,1458558;0,018239693;90656,30185
8/08/2021;294,14383;291,7784429;298,0347864;0,018578042;90688,06512
9/08/2021;294,6147451;291,5144112;299,2898221;0,011613803;90609,30717
10/08/2021;294,8546215;291,7963207;299,7204721;0,017084145;90563,19257
11/08/2021;294,3375151;291,9996975;298,1323575;0,034211351;90629,41526
12/08/2021;294,6359189;291,6192688;299,2686233;0,011056748;90649,91877
13/08/2021;294,2035669;291,4549238;298,5088453;0,017240357;90673,6428
14/08/2021;293,8195271;291,7116044;297,1193692;0,016278322;90731,33338
15/08/2021;294,1395648;291,2408533;298,5764285;0,01102393;90646,40535
16/08/2021;294,0382971;290,8057085;298,4282961;0,013005835;90545,44006
17/08/2021;293,4269605;291,6936207;296,6004438;0,024686231;90592,29482
18/08/2021;294,0301365;291,3073777;297,8681023;0,010179802;90637,54469
19/08/2021;294,0237201;291,599386;298,0001986;0,014115359;90597,83986
20/08/2021;293,4486757;291,4179655;296,7805407;0,015456122;90482,10699
21/08/2021;294,5208046;291,1899033;299,493991;0,006014711;90361,61662
22/08/2021;294,8549637;291,6278002;299,5117283;0,010719619;90364,59146
23/08/2021;295,0610377;292,0495158;299,6161518;0,011308648;90294,71486
24/08/2021;294,1496012;292,0026747;297,5586852;0,028199609;90260,87607
25/08/2021;293,7153425;291,8733018;296,9869784;0,018158063;90367,90088
26/08/2021;294,1059697;291,4571969;298,3030947;0,008972615;90472,86611
27/08/2021;293,7999899;291,440953;297,6222741;0,021011585;90485,62951
28/08/2021;294,4235791;291,3771213;299,0989354;0,003519883;90530,08121
29/08/2021;294,9199588;291,637116;299,8173881;0,016619291;90470,21305
30/08/2021;293,7777793;291,8238;297,042198;0,034957146;90495,13532
31/08/2021;293,4758271;291,3751167;296,7087815;0,014723751;90584,63859
1/09/2021;294,0330917;290,7933252;298,7945169;0,005822947;90610,01518
2/09/2021;294,9579216;291,0772183;300,3599251;0,003406862;90588,30173
3/09/2021;295,0081602;291,3735492;299,947376;0,006156945;90522,21559
4/09/2021;294,869494;291,3379041;299,6439831;0,005740445;90412,49587
5/09/2021;294,3479785;291,4389212;298,1558725;0,012452159;90512,45885
6/09/2021;294,2233521;291,039277;298,7607732;0,008893003;90546,30407
7/09/2021;293,9944349;291,6484996;297,9724676;0,01463703;90564,46366
8/09/2021;294,4328327;291,6723503;299,1144746;0,01239047;90554,22717
9/09/2021;294,6679551;291,2874505;299,7222398;0,008391735;90530,4772
10/09/2021;295,2093363;291,3793003;300,5751616;0,01016795;90457,51416
11/09/2021;294,1089128;292,0019527;297,3893432;0,034326729;90553,88037
12/09/2021;294,2202344;291,6717395;298,177401;0,016541233;90682,56542
13/09/2021;294,2833828;291,2423452;298,8721382;0,011538568;90716,26491
14/09/2021;294,1942677;291,1582843;298,5249386;0,010308488;90662,01546
15/09/2021;294,3575353;291,1378879;299,2392369;0,008146928;90615,122
16/09/2021;294,8280854;291,1973497;300,0265138;0,005306299;90622,22999
17/09/2021;295,6645172;291,3400322;301,3056619;0,002676056;90562,75419
18/09/2021;295,5549149;291,505776;300,7450731;0,006310417;90480,74103
19/09/2021;294,7101329;291,7413637;298,9109008;0,013496246;90487,39474
20/09/2021;294,4978918;291,5758028;298,7631396;0,008915174;90474,47436
21/09/2021;294,4848682;291,3270106;298,8113474;0,011821042;90466,18595
22/09/2021;294,2138891;291,495611;298,2237563;0,01985966;90465,90157
23/09/2021;293,8059305;291,7375633;297,3084092;0,025175461;90485,26071
24/09/2021;294,1820603;291,5710138;298,5015055;0,00902862;90545,23339
25/09/2021;295,3731909;291,9075364;300,7099167;0,00878098;90488,88251
26/09/2021;295,7589418;291,316364;301,5575858;0,003798827;90501,65624
27/09/2021;295,462628;291,2912931;300,8442915;0,007955271;90556,14629
28/09/2021;294,3173242;292,0211619;297,6152805;0,014462382;90508,61398
29/09/2021;294,2182479;291,4131699;298,5603739;0,01056841;90542,23323
30/09/2021;293,7131617;291,5105825;297,15103;0,01426896;90556,06105
1/10/2021;294,1162934;290,7730409;298,7589217;0,007854394;90501,03477
2/10/2021;294,6538211;291,1778422;299,7888158;0,007625504;90424,99082
3/10/2021;294,904944;291,6302832;299,8947403;0,009666463;90281,55985
4/10/2021;294,5970769;291,9154122;299,1328637;0,014965152;90271,80337
5/10/2021;294,6825309;291,9689435;299,1896746;0,014404985;90333,31931
6/10/2021;294,6265072;292,0860182;298,7620444;0,017787151;90384,50598
7/10/2021;295,1559489;292,1242464;299,943751;0,009866011;90347,41462
8/10/2021;294,7052646;292,0384646;298,8071353;0,014876575;90396,6332
9/10/2021;294,2487073;291,975283;298,0466693;0,012730709;90448,15011
10/10/2021;294,0419728;291,4488315;297,9234716;0,011016933;90492,65992
11/10/2021;294,2828934;291,9380541;298,1634437;0,011574963;90537,15507
12/10/2021;294,9608141;292,3056435;299,2571724;0,008026571;90488,52344
13/10/2021;294,9678207;292,0907426;299,5112385;0,009232622;90464,2572
14/10/2021;295,0443457;291,9136173;300,0813468;0,008486541;90423,21649
15/10/2021;294,8917256;292,271817;299,2823959;0,007639932;90431,52775
16/10/2021;294,3062078;291,9928375;297,8888401;0,026309048;90546,07855
17/10/2021;293,9275274;291,3946778;298,1901423;0,012092316;90664,6991
18/10/2021;294,2273836;291,1502324;298,815858;0,0090029;90583,08388
19/10/2021;294,5998174;291,4102778;299,3706105;0,011214411;90552,751
20/10/2021;294,3905734;291,6689359;298,6097566;0,02288211;90641,90685
21/10/2021;294,2549621;291,7795551;298,3420051;0,008077008;90633,53053
22/10/2021;294,0199443;291,7304161;297,773531;0,013529642;90587,50466
23/10/2021;294,1289985;291,5333562;297,9822199;0,01479283;90527,35442
24/10/2021;294,3738526;291,1871757;298,6906817;0,004967327;90582,86956
25/10/2021;294,5975438;291,8049881;298,5930708;0,010860493;90645,08663
26/10/2021;294,3509517;292,0348323;298,1733947;0,012687753;90587,6731
27/10/2021;294,0261297;291,6279058;298,0269627;0,013614661;90545,96116
28/10/2021;294,7374568;291,2662202;299,7012097;0,009271735;90559,94124
29/10/2021;293,6279288;291,8830538;296,6599333;0,036733515;90587,70568
30/10/2021;293,8621094;290,9915186;298,2096694;0,008252357;90528,5658
31/10/2021;293,7773796;291,5164459;297,8400872;0,014733466;90609,94438
1/11/2021;293,5446325;291,1487525;297,5430405;0,011268717;90634,15014
2/11/2021;293,3378868;291,419118;296,7296534;0,021151306;90581,137
3/11/2021;293,437161;291,2463321;297,175747;0,01678692;90553,96291
4/11/2021;293,5181612;291,3776121;297,1527452;0,015738333;90555,96
5/11/2021;293,8413411;291,2576619;297,7624098;0,008304174;90502,08881
6/11/2021;294,4425866;291,380725;298,6192159;0,005626926;90497,28567
7/11/2021;294,5970468;291,6217069;298,7925863;0,006884411;90495,6149
8/11/2021;293,808943;291,6322503;297,1725618;0,023028527;90586,71467
9/11/2021;293,9255107;291,3686825;298,0792179;0,009190214;90544,91385
10/11/2021;293,9486461;291,2623989;297,9296002;0,00512799;90511,58334
11/11/2021;294,3930007;290,9313325;299,0437344;0,001901286;90481,46719
12/11/2021;294,5195607;291,3618588;298,4387113;0,006713145;90477,59635
13/11/2021;294,291575;291,6900693;298,1708483;0,006918556;90445,57076
14/11/2021;294,0539163;291,5424762;297,722653;0,012441156;90437,49934
15/11/2021;294,0509292;291,7830869;297,488672;0,011455975;90460,43182
16/11/2021;294,3078479;291,6481093;298,3488391;0,006258835;90396,06967
17/11/2021;294,4258645;291,6579222;298,3342861;0,006370121;90427,99525
18/11/2021;294,3646486;290,8582188;298,7684767;0,007277885;90465,38488
19/11/2021;293,851748;291,2176786;297,354473;0,010963198;90491,69616
20/11/2021;293,875882;291,0871769;297,9847991;0,006301394;90455,35379
21/11/2021;293,9072103;291,3756293;297,7347858;0,011535404;90449,09736
22/11/2021;293,7686046;291,4085057;297,4650542;0,013811655;90458,72116
23/11/2021;293,3403349;291,482746;296,3152074;0,016876103;90490,33888
24/11/2021;293,0951803;291,1637568;296,2909232;0,014731892;90584,88012
25/11/2021;293,3832463;290,9349502;297,1924603;0,015606085;90550,06512
26/11/2021;293,1105489;291,4089027;295,89146;0,018740985;90506,05241
27/11/2021;293,9582594;291,1747469;298,3829442;0,007416328;90509,67697
28/11/2021;294,5818264;291,285151;298,9725031;0,004426483;90430,2693
29/11/2021;294,2905065;291,6920452;298,3361507;0,011089391;90358,34872
30/11/2021;293,7779374;291,5215232;297,3905552;0,010093557;90458,56485
1/12/2021;293,8303786;291,4434426;297,6412599;0,009530647;90563,44093
2/12/2021;294,4022831;291,1220003;299,0721346;0,002469708;90488,16
3/12/2021;294,6652253;291,7834097;298,994843;0,006282235;90339,48612
4/12/2021;294,5121654;291,8672248;299,0460785;0,006958173;90366,50219
5/12/2021;294,5208301;291,9899952;298,6149919;0,005895761;90421,14705
6/12/2021;294,7410149;291,9157722;298,8558233;0,005350513;90484,96379
7/12/2021;295,0127556;291,8648784;299,3783301;0,002237084;90403,7446
8/12/2021;295,2821362;292,114366;299,5521858;0,005458164;90394,12724
9/12/2021;295,16079;292,2007426;299,3031248;0,003378013;90413,17373
10/12/2021;295,0614952;292,079526;299,1055949;0,002694849;90314,99351
11/12/2021;294,5588617;292,3728636;298,0274806;0,007601994;90330,23457
12/12/2021;293,7101637;291,9897818;296,2198682;0,010545522;90494,94859
13/12/2021;293,7767242;290,1852093;298,4459145;9,49E-04;90529,86163
14/12/2021;294,1952749;290,8878395;298,4656375;0,002108516;90512,62446
15/12/2021;294,3530915;291,7217331;298,4692871;0,004473255;90466,60771
16/12/2021;294,4197097;291,4916651;298,9206994;0,00493616;90341,70317
17/12/2021;294,0706536;292,0974913;297,3999627;0,01658011;90381,5142
18/12/2021;293,840756;291,554288;296,9427269;0,00993021;90454,43205
19/12/2021;294,2368139;291,6768088;298,3470407;0,007301843;90458,15681
20/12/2021;294,1235573;291,8332559;297,3647583;0,006571428;90431,63125
21/12/2021;293,7424441;291,9196615;296,5561255;0,011672518;90459,23283
22/12/2021;293,5857879;291,1862379;297,3580571;0,010336117;90597,32824
23/12/2021;294,1592532;291,4221491;298,0011194;0,003236693;90643,52245
24/12/2021;294,5362289;291,8298526;298,637351;0,002602934;90600,85658
25/12/2021;294,9531769;292,1463312;299,0997203;0,003133164;90488,39742
26/12/2021;294,4441785;291,6506459;298,2098209;0,007925548;90530,10475
27/12/2021;294,141016;291,895056;297,6287152;0,012057339;90509,94992
28/12/2021;294,1358299;291,6315787;298,0356522;0,004561769;90449,83645
29/12/2021;294,2488585;291,8111025;297,7366976;0,008496298;90507,88068
30/12/2021;294,0341934;291,5006657;297,881181;0,004196727;90524,81441
31/12/2021;294,6440661;291,5266545;298,9250361;0,001778026;90399,32269
1/01/2022;294,6442971;291,9785678;298,2265254;0,004742037;90404,05304
2/01/2022;294,6059699;292,2366953;298,0555242;0,007949298;90497,19979
3/01/2022;294,4580482;291,4616806;298,2800294;0,005036266;90607,71066
4/01/2022;294,5836917;290,9976652;298,9499327;0,001454169;90482,04014
5/01/2022;294,2292067;290,6382938;298,73478;0,002600901;90357,66648
6/01/2022;294,2715;291,4506096;298,3012525;0,004082374;90354,3407
7/01/2022;293,5211167;291,7357053;295,929426;0,0111178;90507,79888
8/01/2022;293,6465059;290,5851096;298,0538581;0,004983825;90663,77507
9/01/2022;294,0587849;290,9391114;298,3924957;0,002103026;90685,75468
10/01/2022;293,5903706;291,0736134;296,5092575;0,006711987;90594,2009
11/01/2022;293,3810892;291,7489801;296,0702407;0,006961227;90620,97864
12/01/2022;293,8981392;291,5088604;297,6971051;0,002255482;90607,72524
13/01/2022;293,5692654;291,2781608;296,7900745;0,00876873;90682,44097
14/01/2022;293,470599;290,6595715;297,6926848;0,002513051;90676,53884
15/01/2022;294,0836372;290,7920595;298,3964532;0,001108905;90634,9165
16/01/2022;294,4156808;290,8440505;298,7781557;0,001783566;90596,40081
17/01/2022;294,2523309;291,3716284;298,4855062;0,003818277;90582,94316
18/01/2022;294,3769796;291,5250013;298,6748331;0,002894184;90539,10088
19/01/2022;295,1340505;291,3842471;300,2057096;0,001172483;90431,7988
20/01/2022;295,6147152;291,5515;300,7179593;0,001378115;90316,70698
21/01/2022;295,3719982;291,8821822;299,9612364;0,001952623;90410,45697
22/01/2022;294,9321414;291,9834602;298,98646;0,002864441;90456,68345
23/01/2022;295,1334904;291,7326024;299,6539511;0,001692935;90394,16751
24/01/2022;295,0603808;292,2554186;298,8002025;0,003310805;90312,7681
25/01/2022;294,8623402;292,2778795;298,9204807;0,007356108;90397,08403
26/01/2022;294,527919;291,4138583;298,6020002;0,007767482;90479,30957
27/01/2022;294,6717531;291,964674;298,4899647;0,00494103;90503,97505
28/01/2022;294,570937;290,9915179;299,2486824;0,003115402;90516,96215
29/01/2022;294,4794588;291,0582641;298,7626232;0,004185008;90566,45461
30/01/2022;294,1310619;290,1836231;298,8136387;9,70E-04;90587,04709
31/01/2022;294,2476697;290,0791831;299,266015;9,33E-04;90552,18704
1/02/2022;294,2952475;290,3209175;299,1433412;0,00166087;90468,24933
2/02/2022;294,8052702;290,6746225;300,0250375;8,51E-04;90389,85175
3/02/2022;295,266034;291,0686922;300,3916779;0,00150803;90417,39457
4/02/2022;294,941344;291,9953783;299,0736698;0,009747587;90551,25647
5/02/2022;294,4192188;291,4641654;298,7741652;0,009863858;90543,58418
6/02/2022;294,3591165;291,1966541;299,1746495;0,00771534;90495,44102
7/02/2022;294,4275376;292,0164858;298,1466935;0,007832823;90520,69504
8/02/2022;294,2919507;291,6577925;298,0866848;0,008485942;90524,65887
9/02/2022;293,7253462;291,2303409;297,9563802;0,010844161;90504,72706
10/02/2022;294,1520646;291,3217234;298,8941266;0,006235422;90406,1881
11/02/2022;294,6190351;291,0195084;299,1960049;0,002776774;90331,49476
12/02/2022;295,1124153;291,6145264;299,5810741;0,003377294;90317,77069
13/02/2022;294,9163505;292,042444;298,9222334;0,012056066;90362,08439
14/02/2022;294,4210448;291,8575307;298,4470202;0,009023485;90484,16121
15/02/2022;294,3797784;291,29264;299,0544296;0,004677284;90506,67764
16/02/2022;294,8431248;291,2508281;299,4660986;0,005151469;90476,05056
17/02/2022;295,3031789;291,6655205;300,1689451;0,003554902;90467,36374
18/02/2022;294,9536538;292,4049611;298,528678;0,010583339;90422,89936
19/02/2022;294,2376798;291,6968443;298,0298175;0,011325615;90461,07452
20/02/2022;294,3135843;291,0466786;299,1890485;0,008800544;90482,48773
21/02/2022;294,5876002;289,9489222;300,0052117;0,003117145;90461,78285
22/02/2022;295,3408286;291,1600264;300,6492576;0,002729882;90436,75454
23/02/2022;295,448911;291,3952575;300,3310756;0,002666879;90459,85152
24/02/2022;295,3711131;291,4199303;300,0373483;0,00330552;90441,15169
25/02/2022;295,3010985;292,1063929;299,3277291;0,006127293;90468,71659
26/02/2022;294,8974954;292,2163558;298,3655445;0,009430365;90554,72535
27/02/2022;294,5759144;292,0365201;298,4316023;0,01022473;90550,93565
28/02/2022;294,0645068;291,9357665;297,6096852;0,01132393;90528,52773
1/03/2022;293,9496224;291,4914588;298,466044;0,016976784;90501,62097
2/03/2022;294,0256233;291,6314859;298,5667032;0,012970787;90518,73796
3/03/2022;294,2620977;291,5266775;298,649694;0,012612612;90521,28426
4/03/2022;293,8375466;291,466368;297,5987661;0,015709493;90530,45801
5/03/2022;293,9212335;291,7988905;297,7833272;0,017847402;90513,87806
6/03/2022;293,4376999;291,8146895;296,4581302;0,01882646;90560,14585
7/03/2022;293,5693112;289,9645163;298,2970568;0,005143924;90520,06368
8/03/2022;294,0532253;290,4672707;298,8051818;0,003741791;90459,47988
9/03/2022;294,3312106;290,8808062;298,9425094;0,005149405;90457,79813
10/03/2022;294,4548612;290,953964;299,1455023;0,006805835;90524,56398
11/03/2022;294,5881563;290,8084615;299,5723736;0,009061866;90533,24285
12/03/2022;294,8371737;291,1537511;299,6018271;0,006672007;90496,33432
13/03/2022;294,5767125;291,5740965;299,0180359;0,008207382;90604,91751
14/03/2022;294,6951527;291,3032974;299,4990643;0,006974859;90520,38194
15/03/2022;294,2123742;291,3812;298,4788192;0,014635696;90525,41825
16/03/2022;294,643133;291,4536892;299,3317114;0,008853211;90502,32974
17/03/2022;294,6438862;291,4593424;299,0897607;0,008574076;90481,15755
18/03/2022;294,8748474;291,8133947;299,3579679;0,005434079;90466,85341
19/03/2022;294,913053;291,8903838;299,1642847;0,007930591;90441,29519
20/03/2022;294,8537218;291,8524845;299,267741;0,010266374;90448,57104
21/03/2022;294,9048793;291,2761504;299,632868;0,004608858;90360,96857
22/03/2022;295,2666458;292,1516678;299,8885583;0,008622419;90310,0177
23/03/2022;295,5550182;292,0786348;300,058168;0,004301622;90345,71039
24/03/2022;295,4729552;291,9879782;300,1472991;0,006515716;90361,92901
25/03/2022;295,1810287;292,3850023;299,2954656;0,008958702;90383,02928
26/03/2022;294,9234643;291,9718583;299,5090875;0,007638294;90367,95745
27/03/2022;294,395327;291,8729084;298,7109504;0,013516688;90449,76797
28/03/2022;294,4629436;291,3598392;299,1803158;0,016211171;90476,97512
29/03/2022;294,3634312;291,9242087;298,1799621;0,017882492;90515,03586
30/03/2022;294,1389691;291,5930021;297,9007767;0,01331861;90420,18558
31/03/2022;294,2277872;291,6322312;298,3579475;0,010706905;90361,66178
1/04/2022;294,1121722;291,5434812;297,922788;0,010913628;90455,65226
2/04/2022;294,7668525;291,5209433;299,7114353;0,0063079;90493,59052
3/04/2022;294,8800898;291,9733241;299,0695605;0,012975406;90390,33019
4/04/2022;294,387646;291,9317071;298,6427415;0,019105124;90402,93397
5/04/2022;294,5220791;291,7099324;299,4738256;0,010576749;90427,36535
6/04/2022;295,2836805;292,0746696;300,0087172;0,009107898;90335,16859
7/04/2022;294,4923413;292,3206886;298,0509631;0,026017106;90376,40579
8/04/2022;294,5732884;292,1522748;298,4638672;0,011627251;90446,65103
9/04/2022;294,7083396;291,7942062;299,3023017;0,01125434;90462,0163
10/04/2022;294,7533539;292,192188;299,0065378;0,01681071;90393,25498
11/04/2022;295,1410046;292,1101274;299,6688806;0,007381764;90372,92608
12/04/2022;295,300376;292,0621349;300,2518598;0,008493882;90306,07045
13/04/2022;295,3611052;292,3244343;299,6809092;0,00763173;90285,51884
14/04/2022;295,1801896;292,085545;299,6022396;0,00984415;90301,26544
15/04/2022;295,0032322;292,2504722;299,2616342;0,012045364;90354,12941
16/04/2022;294,9648259;292,3689421;299,6406664;0,015324416;90354,06989
17/04/2022;294,3446727;292,0028092;297,6753724;0,017199564;90421,4445
18/04/2022;294,1444726;291,8878722;298,0596727;0,015448572;90486,22245
19/04/2022;293,3819423;291,9690432;296,1216531;0,03032665;90608,0643
20/04/2022;293,5450754;290,7861922;297,5956568;0,011982429;90671,36611
21/04/2022;293,5595746;291,4131822;297,2991919;0,017825083;90694,91935
22/04/2022;293,3480141;291,3057042;296,7600336;0,018313829;90650,14855
23/04/2022;293,7561671;291,0219319;298,1136197;0,007445069;90534,1819
24/04/2022;294,2864852;291,5633986;298,1952129;0,010441181;90420,17423
25/04/2022;294,0087683;291,9987012;297,8713287;0,015865906;90454,67405
26/04/2022;294,3829298;291,5412268;298,4038456;0,009259076;90480,25526
27/04/2022;294,5900502;291,4424424;299,3814869;0,011750696;90421,46065
28/04/2022;294,1072587;291,7016183;297,9209934;0,019466994;90434,71849
29/04/2022;294,6420666;291,6327355;299,3988173;0,01833394;90404,94774
30/04/2022;295,1785697;291,5843255;299,9699169;0,008053039;90346,65603
1/05/2022;295,0248884;292,2000214;299,6732771;0,011792029;90424,35546
2/05/2022;294,9924103;291,9214312;299,2724145;0,00822446;90489,81471
3/05/2022;296,0128282;292,0211821;301,13773;0,001595581;90437,95392
4/05/2022;296,0026182;292,599831;300,7511657;0,009063816;90381,60602
5/05/2022;294,5205138;292,1845701;298,3504451;0,026768229;90531,05675
6/05/2022;293,7899654;291,854025;297,0458421;0,015401741;90703,29743
7/05/2022;294,5952049;291,7143926;298,9107599;0,004901738;90655,13574
8/05/2022;295,1923713;291,6726623;300,1149004;0,005758111;90518,29078
9/05/2022;295,2560215;291,9287919;300,0859778;0,008477291;90423,74916
10/05/2022;294,5027825;292,2454015;298,4184273;0,018071613;90479,81196
11/05/2022;294,1154907;292,3266717;297,4363967;0,024371281;90473,07829
12/05/2022;294,6683409;292,0597869;298,6378646;0,011046066;90408,74261
13/05/2022;294,9028905;292,4569213;298,8320775;0,012377715;90358,85327
14/05/2022;294,9259329;292,1774463;299,0484041;0,00961124;90426,31322
15/05/2022;295,0573679;292,3868239;299,2248604;0,008828639;90454,85879
16/05/2022;295,1107772;292,249555;299,6328373;0,010692576;90488,95767
17/05/2022;294,4132493;292,4702498;297,4318896;0,038903609;90641,4066
18/05/2022;294,1719495;292,0892459;297,6617639;0,015519706;90749,37241
19/05/2022;294,0396153;291,8149885;297,8936101;0,013940351;90677,42442
20/05/2022;294,0735672;291,758474;297,5276006;0,010253173;90671,73289
21/05/2022;294,5426576;291,5480606;298,8301497;0,006604557;90774,43656
22/05/2022;295,1600555;291,5393094;300,260037;0,004689972;90708,06149
23/05/2022;294,4666527;291,5974896;298,5456692;0,009609334;90574,4414
24/05/2022;294,1237114;291,5550597;297,9699448;0,018735988;90474,83748
25/05/2022;294,1967967;291,7821035;298,0713955;0,014766898;90494,00373
26/05/2022;294,2317349;292,0618822;297,6160873;0,015015137;90571,0781
27/05/2022;294,6391408;291,3989809;298,9784561;0,007321269;90526,11685
28/05/2022;294,269306;291,9420179;297,7804784;0,025869277;90453,30775
29/05/2022;294,2367461;291,2517526;298,5449014;0,01112476;90405,55266
30/05/2022;294,0262838;291,3182824;298,188532;0,013366815;90410,30631
31/05/2022;293,9143741;291,7710085;297,6497691;0,01513647;90481,53065
1/06/2022;294,1614725;290,9171293;298,4739461;0,011543608;90474,96304
2/06/2022;293,7452749;291,6220855;297,2182113;0,025032973;90555,94125
3/06/2022;293,4496469;291,3388497;296,5879588;0,01368519;90643,02921
4/06/2022;293,7697561;290,9831435;297,5307111;0,008646905;90583,32044
5/06/2022;294,042495;291,3573887;298,2614782;0,008484038;90520,59595
6/06/2022;294,1514901;291,3664941;298,1107284;0,010340649;90502,28044
7/06/2022;293,3987586;291,5397225;296,299569;0,021348849;90536,94717
8/06/2022;293,4711977;290,9797585;297,3239532;0,007414247;90579,86162
9/06/2022;293,5836442;291,0415238;297,3184635;0,007797171;90569,44662
10/06/2022;293,8035343;290,5500027;298,2170556;0,008524021;90510,18486
11/06/2022;293,5355152;291,4907479;296,8758297;0,017340388;90510,74603
12/06/2022;293,816527;291,2847559;297,7118437;0,008643277;90578,37193
13/06/2022;294,0265157;291,5003199;298,3507204;0,014570356;90550,27016
14/06/2022;293,3286307;291,5377075;296,1130382;0,016192119;90539,57096
15/06/2022;293,9264392;291,1172316;298,2491614;0,006239227;90538,44603
16/06/2022;293,9758035;291,1378972;297,9673766;0,012125509;90595,03373
17/06/2022;293,279693;291,5309333;296,2865446;0,032430192;90579,52219
18/06/2022;293,6150268;290,7550454;298,1136171;0,008223088;90530,53076
19/06/2022;293,2525154;291,4375495;296,2710793;0,021820425;90586,35454
20/06/2022;293,5091252;290,9702349;297,1714785;0,009235377;90613,72091
21/06/2022;293,7991919;290,9595896;297,8613069;0,009997535;90555,21553
22/06/2022;294,1147072;290,8967167;298,7291169;0,008302559;90426,23078
23/06/2022;294,2444405;290,891652;299,2538423;0,008753329;90366,63839
24/06/2022;293,9254682;291,3695257;297,8774149;0,031658308;90444,00414
25/06/2022;293,6958061;291,6060936;296,764443;0,011505422;90578,3126
26/06/2022;293,5226142;291,2594598;296,9031802;0,011429684;90633,2751
27/06/2022;293,3479044;290,5160317;297,2818588;0,01076992;90689,42638
28/06/2022;293,7153905;290,7626719;298,0798748;0,013387892;90711,76682
29/06/2022;293,9220505;291,4198785;297,5073306;0,012813259;90672,16476
30/06/2022;293,9199528;290,9709672;298,006892;0,012014896;90523,09732
1/07/2022;294,4038415;291,5147799;298,7605399;0,011405025;90413,06387
2/07/2022;294,352235;291,8129245;298,4161619;0,025671016;90421,92253
3/07/2022;294,8152883;291,7689073;298,9493446;0,008305394;90471,02634
4/07/2022;294,812076;291,8631304;299,5918136;0,016186883;90481,2949
5/07/2022;294,5244199;291,7168209;298,7353469;0,010378605;90536,28832
6/07/2022;294,692277;291,6486498;298,9407072;0,006528825;90482,99101
7/07/2022;294,7958501;291,5791373;299,3469966;0,012238874;90403,85171
8/07/2022;294,579329;291,5687833;299,1763622;0,022157344;90476,21385
9/07/2022;295,0286542;291,2291843;300,4174205;0,011846602;90598,14684
10/07/2022;294,6457216;291,7086271;298,6632628;0,020815604;90588,05334
11/07/2022;293,5698621;291,8794953;296,0047828;0,028132052;90513,35671
12/07/2022;294,117872;291,5264787;298,1825259;0,008263388;90545,59537
13/07/2022;294,2914424;291,386601;298,6355455;0,01198279;90583,27543
14/07/2022;294,2578462;291,5242119;297,9568919;0,018106378;90619,04681
15/07/2022;294,3785371;291,3582067;298,5452092;0,005180742;90627,70452
16/07/2022;294,5182933;291,7438271;298,7217423;0,007517325;90518,04255
17/07/2022;294,4578536;291,7274862;298,8826348;0,01185617;90451,5658
18/07/2022;294,8642188;291,3691871;299,4972601;0,00633007;90499,3436
19/07/2022;295,3760386;291,8336686;300,1897886;0,008817512;90472,3466
20/07/2022;294,896914;291,4896199;299,3601172;0,008993559;90416,7174
21/07/2022;294,5375723;291,6304883;298,5412762;0,026880772;90448,06527
22/07/2022;294,1292166;291,6973812;297,588273;0,020872054;90525,07454
23/07/2022;293,6652747;291,6834275;296,9630385;0,02082866;90548,88822
24/07/2022;293,725063;291,1684124;297,4119181;0,007871238;90541,94323
25/07/2022;293,756834;291,2966563;297,3451418;0,025252054;90522,26407
26/07/2022;293,7962528;291,3002406;297,5065435;0,012653064;90618,91244
27/07/2022;293,4933544;291,2836935;297,1866891;0,01440598;90603,31687
28/07/2022;292,9769369;291,4558964;295,7867031;0,028421693;90619,76275
29/07/2022;294,312227;290,778247;299,608868;0,003434878;90548,01846
30/07/2022;295,1494153;291,0494825;300,410256;0,004585003;90445,27581
31/07/2022;294,6645081;291,5509587;298,8468719;0,009047678;90472,56995
1/08/2022;294,3356709;291,8368845;298,2353808;0,015732814;90481,74922
